GISJOIN,YEAR,REGIONA,DIVISIONA,STATE,STATEA,COUNTYA,CTY_SUBA,PLACE,PLACEA,TRACTA,TRBL_CTA,BLCK_GRPA,TRBL_BGA,C_CITYA,AIANHHA,RES_ONLYA,TRUSTA,TRBL_SUBA,ANRCA,MSA_CMSAA,PMSAA,NECMAA,URB_AREAA,URBRURALA,CD106A,CD108A,CD109A,ZIP3A,ZCTAA,NAME,F90001,F90002,F90003,F90004,F90005,F90006,F90007,F90008,F90009,F90010
"G39056812","2000","2","3","Ohio","39",,,"North Madison CDP","56812",,,,,,,,,,,"1692","1680","9999",,,,,,,,"North Madison CDP",1766,726,33,3,0,275,227,23,7,0
"G39056882","2000","2","3","Ohio","39",,,"North Olmsted city","56882",,,,,,,,,,,"1692","1680","9999",,,,,,,,"North Olmsted city",8839,1862,49,24,0,1944,681,74,44,0
"G39056910","2000","2","3","Ohio","39",,,"North Perry village","56910",,,,,,,,,,,"1692","1680","9999",,,,,,,,"North Perry village",204,59,2,0,0,25,11,0,2,0
"G39056924","2000","2","3","Ohio","39",,,"North Randall village","56924",,,,,,,,,,,"1692","1680","9999",,,,,,,,"North Randall village",99,27,0,0,0,244,95,5,3,0
"G39056938","2000","2","3","Ohio","39",,,"Northridge CDP","56938",,,,,,,,,,,"2000","9999","9999",,,,,,,,"Northridge CDP",1864,517,0,0,0,345,96,0,0,0
"G39056952","2000","2","3","Ohio","39",,,"Northridge CDP","56952",,,,,,,,,,,"2000","9999","9999",,,,,,,,"Northridge CDP",1437,629,38,8,0,694,462,60,0,0
"G39056966","2000","2","3","Ohio","39",,,"North Ridgeville city","56966",,,,,,,,,,,"1692","1680","9999",,,,,,,,"North Ridgeville city",5820,1571,14,8,0,594,317,32,0,0
"G39056994","2000","2","3","Ohio","39",,,"North Robinson village","56994",,,,,,,,,,,"4800","9999","9999",,,,,,,,"North Robinson village",46,16,1,0,0,11,10,0,0,0
"G39057008","2000","2","3","Ohio","39",,,"North Royalton city","57008",,,,,,,,,,,"1692","1680","9999",,,,,,,,"North Royalton city",6916,1472,28,0,0,2065,681,62,26,0
"G39057064","2000","2","3","Ohio","39",,,"North Star village","57064",,,,,,,,,,,"9999","9999","9999",,,,,,,,"North Star village",47,19,0,0,0,3,4,0,0,0
"G39057190","2000","2","3","Ohio","39",,,"Northwood city","57190",,,,,,,,,,,"8400","9999","9999",,,,,,,,"Northwood city",1240,490,28,8,0,142,96,20,0,0
"G39057218","2000","2","3","Ohio","39",,,"North Zanesville CDP","57218",,,,,,,,,,,"9999","9999","9999",,,,,,,,"North Zanesville CDP",866,175,0,6,0,111,29,0,6,0
"G39057260","2000","2","3","Ohio","39",,,"Norton city","57260",,,,,,,,,,,"####","####","9999",,,,,,,,"Norton city",2930,882,37,10,7,272,184,6,7,0
"G39057302","2000","2","3","Ohio","39",,,"Norwalk city","57302",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Norwalk city",3076,837,38,0,5,1601,777,52,0,15
"G39057372","2000","2","3","Ohio","39",,,"Norwich village","57372",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Norwich village",16,11,0,0,0,0,2,0,0,0
"G39057386","2000","2","3","Ohio","39",,,"Norwood city","57386",,,,,,,,,,,"1642","1640","9999",,,,,,,,"Norwood city",3725,1008,60,6,0,2905,1403,93,64,7
"G39057582","2000","2","3","Ohio","39",,,"Oak Harbor village","57582",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Oak Harbor village",634,188,4,0,0,234,94,4,0,0
"G39057596","2000","2","3","Ohio","39",,,"Oak Hill village","57596",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Oak Hill village",330,98,0,0,0,162,75,21,2,0
"G39057750","2000","2","3","Ohio","39",,,"Oakwood village","57750",,,,,,,,,,,"1692","1680","9999",,,,,,,,"Oakwood village",732,238,8,0,0,307,78,9,0,0
"G39057764","2000","2","3","Ohio","39",,,"Oakwood city","57764",,,,,,,,,,,"2000","9999","9999",,,,,,,,"Oakwood city",2638,384,7,0,0,469,124,0,0,0
"G39057792","2000","2","3","Ohio","39",,,"Oakwood village","57792",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Oakwood village",135,53,0,0,0,31,16,0,0,0
"G39057834","2000","2","3","Ohio","39",,,"Oberlin city","57834",,,,,,,,,,,"1692","1680","9999",,,,,,,,"Oberlin city",1165,187,21,0,0,833,479,11,10,6
"G39057862","2000","2","3","Ohio","39",,,"Obetz village","57862",,,,,,,,,,,"1840","9999","9999",,,,,,,,"Obetz village",771,395,0,0,0,185,93,25,0,0
"G39057918","2000","2","3","Ohio","39",,,"Octa village","57918",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Octa village",13,8,0,0,0,2,4,0,0,0
"G39058002","2000","2","3","Ohio","39",,,"Ohio City village","58002",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Ohio City village",182,76,6,2,0,18,29,0,0,0
"G39058149","2000","2","3","Ohio","39",,,"Olde West Chester CDP","58149",,,,,,,,,,,"1642","3200","9999",,,,,,,,"Olde West Chester CDP",55,24,0,0,0,13,8,0,0,0
"G39058226","2000","2","3","Ohio","39",,,"Old Washington village","58226",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Old Washington village",72,22,0,0,0,20,4,0,0,0
"G39058422","2000","2","3","Ohio","39",,,"Olmsted Falls city","58422",,,,,,,,,,,"1692","1680","9999",,,,,,,,"Olmsted Falls city",2057,497,0,0,0,341,173,7,8,0
"G39058520","2000","2","3","Ohio","39",,,"Ontario village","58520",,,,,,,,,,,"4800","9999","9999",,,,,,,,"Ontario village",1287,281,0,0,0,425,167,15,9,0
"G39058604","2000","2","3","Ohio","39",,,"Orange village","58604",,,,,,,,,,,"1692","1680","9999",,,,,,,,"Orange village",1003,117,0,0,0,40,10,0,0,0
"G39058674","2000","2","3","Ohio","39",,,"Orangeville village","58674",,,,,,,,,,,"9320","9999","9999",,,,,,,,"Orangeville village",38,22,0,0,0,10,3,0,0,0
"G39058730","2000","2","3","Ohio","39",,,"Oregon city","58730",,,,,,,,,,,"8400","9999","9999",,,,,,,,"Oregon city",4372,1287,35,6,0,1515,444,40,7,0
"G39058800","2000","2","3","Ohio","39",,,"Orient village","58800",,,,,,,,,,,"1840","9999","9999",,,,,,,,"Orient village",44,21,0,0,0,30,4,0,0,0
"G39058828","2000","2","3","Ohio","39",,,"Orrville city","58828",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Orrville city",1560,442,11,0,0,869,378,34,6,0
"G39058856","2000","2","3","Ohio","39",,,"Orwell village","58856",,,,,,,,,,,"1692","1680","9999",,,,,,,,"Orwell village",291,82,7,2,0,153,77,6,3,0
"G39058912","2000","2","3","Ohio","39",,,"Osgood village","58912",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Osgood village",91,15,3,0,0,3,3,0,0,0
"G39058940","2000","2","3","Ohio","39",,,"Ostrander village","58940",,,,,,,,,,,"1840","9999","9999",,,,,,,,"Ostrander village",88,38,0,0,0,7,4,0,0,0
"G39058982","2000","2","3","Ohio","39",,,"Ottawa village","58982",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Ottawa village",986,285,15,0,0,364,118,6,0,6
"G39059010","2000","2","3","Ohio","39",,,"Ottawa Hills village","59010",,,,,,,,,,,"8400","9999","9999",,,,,,,,"Ottawa Hills village",1332,154,0,0,0,167,29,6,0,0
"G39059052","2000","2","3","Ohio","39",,,"Ottoville village","59052",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Ottoville village",194,85,3,0,0,55,10,0,0,0
"G39059066","2000","2","3","Ohio","39",,,"Otway village","59066",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Otway village",22,6,0,0,0,9,3,0,0,0
"G39059220","2000","2","3","Ohio","39",,,"Owensville village","59220",,,,,,,,,,,"1642","1640","9999",,,,,,,,"Owensville village",107,30,7,0,0,152,52,13,2,0
"G39059234","2000","2","3","Ohio","39",,,"Oxford city","59234",,,,,,,,,,,"1642","3200","9999",,,,,,,,"Oxford city",1674,305,19,0,0,2082,1614,169,28,34
"G39059416","2000","2","3","Ohio","39",,,"Painesville city","59416",,,,,,,,,,,"1692","1680","9999",,,,,,,,"Painesville city",2573,690,85,30,12,1803,1055,153,55,64
"G39059598","2000","2","3","Ohio","39",,,"Palestine village","59598",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Palestine village",8,0,0,0,0,0,0,0,0,0
"G39059738","2000","2","3","Ohio","39",,,"Pandora village","59738",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pandora village",327,65,0,0,0,49,11,0,0,0
"G39059920","2000","2","3","Ohio","39",,,"Park Layne CDP","59920",,,,,,,,,,,"2000","9999","9999",,,,,,,,"Park Layne CDP",872,378,29,0,0,119,190,0,0,0
"G39061000","2000","2","3","Ohio","39",,,"Parma city","61000",,,,,,,,,,,"1692","1680","9999",,,,,,,,"Parma city",20963,6053,184,22,0,5482,2159,175,70,18
"G39061028","2000","2","3","Ohio","39",,,"Parma Heights city","61028",,,,,,,,,,,"1692","1680","9999",,,,,,,,"Parma Heights city",4707,1149,25,7,0,2987,865,62,15,6
"G39061056","2000","2","3","Ohio","39",,,"Parral village","61056",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Parral village",75,11,1,0,0,7,10,0,0,0
"G39061112","2000","2","3","Ohio","39",,,"Pataskala city","61112",,,,,,,,,,,"1840","9999","9999",,,,,,,,"Pataskala city",2296,636,8,0,0,574,399,23,7,0
"G39061182","2000","2","3","Ohio","39",,,"Patterson village","61182",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Patterson village",44,12,0,0,0,6,0,1,0,0
"G39061252","2000","2","3","Ohio","39",,,"Paulding village","61252",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Paulding village",899,212,12,0,0,226,124,13,13,0
"G39061322","2000","2","3","Ohio","39",,,"Payne village","61322",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Payne village",294,83,0,0,0,96,35,2,0,0
"G39061420","2000","2","3","Ohio","39",,,"Peebles village","61420",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Peebles village",308,88,5,2,0,182,106,11,0,0
"G39061504","2000","2","3","Ohio","39",,,"Pemberville village","61504",,,,,,,,,,,"8400","9999","9999",,,,,,,,"Pemberville village",321,101,6,5,0,71,36,0,0,0
"G39061574","2000","2","3","Ohio","39",,,"Peninsula village","61574",,,,,,,,,,,"1692","0080","9999",,,,,,,,"Peninsula village",138,26,0,0,0,37,11,0,0,0
"G39061686","2000","2","3","Ohio","39",,,"Pepper Pike city","61686",,,,,,,,,,,"1692","1680","9999",,,,,,,,"Pepper Pike city",1956,156,11,0,0,57,23,0,0,0
"G39061882","2000","2","3","Ohio","39",,,"Perry village","61882",,,,,,,,,,,"1692","1680","9999",,,,,,,,"Perry village",268,90,0,0,0,42,25,1,0,0
"G39062134","2000","2","3","Ohio","39",,,"Perry Heights CDP","62134",,,,,,,,,,,"1320","9999","9999",,,,,,,,"Perry Heights CDP",2048,576,30,6,0,592,297,21,0,0
"G39062148","2000","2","3","Ohio","39",,,"Perrysburg city","62148",,,,,,,,,,,"8400","9999","9999",,,,,,,,"Perrysburg city",4128,786,18,0,0,1252,398,20,9,0
"G39062190","2000","2","3","Ohio","39",,,"Perrysville village","62190",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Perrysville village",170,54,2,2,0,66,31,5,0,2
"G39062414","2000","2","3","Ohio","39",,,"Phillipsburg village","62414",,,,,,,,,,,"2000","9999","9999",,,,,,,,"Phillipsburg village",130,52,2,0,0,42,23,0,0,0
"G39062442","2000","2","3","Ohio","39",,,"Philo village","62442",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Philo village",165,55,0,0,0,24,27,4,0,0
"G39062498","2000","2","3","Ohio","39",,,"Pickerington city","62498",,,,,,,,,,,"1840","9999","9999",,,,,,,,"Pickerington city",2057,623,0,0,0,552,252,22,0,0
"G39062578","2000","2","3","Ohio","39",,,"Pigeon Creek CDP","62578",,,,,,,,,,,"1692","0080","9999",,,,,,,,"Pigeon Creek CDP",297,39,0,0,0,0,0,0,0,0
"G39062708","2000","2","3","Ohio","39",,,"Piketon village","62708",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Piketon village",313,66,5,0,0,180,127,11,0,0
"G39062834","2000","2","3","Ohio","39",,,"Pioneer village","62834",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pioneer village",321,98,2,0,0,121,58,0,2,0
"G39062848","2000","2","3","Ohio","39",,,"Piqua city","62848",,,,,,,,,,,"2000","9999","9999",,,,,,,,"Piqua city",4118,1091,23,0,0,1837,1086,69,14,0
"G39062890","2000","2","3","Ohio","39",,,"Pitsburg village","62890",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pitsburg village",78,13,0,0,0,8,10,0,0,0
"G39063030","2000","2","3","Ohio","39",,,"Plain City village","63030",,,,,,,,,,,"####","9999","9999",,,,,,,,"Plain City village",451,216,0,0,0,305,145,22,0,0
"G39063044","2000","2","3","Ohio","39",,,"Plainfield village","63044",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Plainfield village",37,15,0,0,0,8,2,0,0,0
"G39063436","2000","2","3","Ohio","39",,,"Pleasant City village","63436",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pleasant City village",87,36,4,0,0,35,10,0,0,0
"G39063478","2000","2","3","Ohio","39",,,"Pleasant Grove CDP","63478",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pleasant Grove CDP",405,132,8,0,0,103,56,8,5,0
"G39063534","2000","2","3","Ohio","39",,,"Pleasant Hill village","63534",,,,,,,,,,,"2000","9999","9999",,,,,,,,"Pleasant Hill village",262,80,0,0,0,63,16,2,0,0
"G39063576","2000","2","3","Ohio","39",,,"Pleasant Plain village","63576",,,,,,,,,,,"1642","1640","9999",,,,,,,,"Pleasant Plain village",30,11,0,0,0,0,16,0,0,0
"G39063604","2000","2","3","Ohio","39",,,"Pleasant Run CDP","63604",,,,,,,,,,,"1642","1640","9999",,,,,,,,"Pleasant Run CDP",1181,524,12,0,0,20,25,0,0,0
"G39063618","2000","2","3","Ohio","39",,,"Pleasant Run Farm CDP","63618",,,,,,,,,,,"1642","1640","9999",,,,,,,,"Pleasant Run Farm CDP",1010,375,8,8,0,182,66,9,0,0
"G39063716","2000","2","3","Ohio","39",,,"Pleasantville village","63716",,,,,,,,,,,"1840","9999","9999",,,,,,,,"Pleasantville village",134,62,4,0,0,70,37,2,2,2
"G39063800","2000","2","3","Ohio","39",,,"Plymouth village","63800",,,,,,,,,,,"####","9999","9999",,,,,,,,"Plymouth village",356,107,0,0,0,114,98,3,0,0
"G39063954","2000","2","3","Ohio","39",,,"Poland village","63954",,,,,,,,,,,"9320","9999","9999",,,,,,,,"Poland village",786,169,6,0,0,95,30,0,0,0
"G39063996","2000","2","3","Ohio","39",,,"Polk village","63996",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Polk village",72,27,0,0,0,16,10,0,0,0
"G39064024","2000","2","3","Ohio","39",,,"Pomeroy village","64024",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Pomeroy village",451,81,4,0,0,188,122,9,0,0
"G39064108","2000","2","3","Ohio","39",,,"Portage village","64108",,,,,,,,,,,"8400","9999","9999",,,,,,,,"Portage village",79,23,0,2,0,33,19,0,0,0
"G39064136","2000","2","3","Ohio","39",,,"Portage Lakes CDP","64136",,,,,,,,,,,"1692","0080","9999",,,,,,,,"Portage Lakes CDP",2552,686,19,0,0,691,218,18,0,0
"G39064150","2000","2","3","Ohio","39",,,"Port Clinton city","64150",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Port Clinton city",1605,282,9,0,0,572,251,45,12,0
"G39064262","2000","2","3","Ohio","39",,,"Port Jefferson village","64262",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Port Jefferson village",66,24,2,0,0,17,5,0,0,0
"G39064304","2000","2","3","Ohio","39",,,"Portsmouth city","64304",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Portsmouth city",4119,751,21,15,0,2908,1271,50,19,10
"G39064346","2000","2","3","Ohio","39",,,"Port Washington village","64346",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Port Washington village",128,40,4,0,0,20,12,0,0,0
"G39064360","2000","2","3","Ohio","39",,,"Port William village","64360",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Port William village",42,19,0,0,0,20,12,0,0,0
"G39064430","2000","2","3","Ohio","39",,,"Potsdam village","64430",,,,,,,,,,,"2000","9999","9999",,,,,,,,"Potsdam village",35,19,0,0,0,8,3,0,0,0
"G39064486","2000","2","3","Ohio","39",,,"Powell village","64486",,,,,,,,,,,"1840","9999","9999",,,,,,,,"Powell village",1725,190,0,0,0,43,19,0,0,0
"G39064542","2000","2","3","Ohio","39",,,"Powhatan Point village","64542",,,,,,,,,,,"9000","9999","9999",,,,,,,,"Powhatan Point village",425,103,3,0,0,139,83,8,4,0
"G39064766","2000","2","3","Ohio","39",,,"Proctorville village","64766",,,,,,,,,,,"3400","9999","9999",,,,,,,,"Proctorville village",119,24,2,0,0,92,38,2,0,0
"G39064780","2000","2","3","Ohio","39",,,"Prospect village","64780",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Prospect village",274,78,0,0,0,93,22,0,0,0
"G39065032","2000","2","3","Ohio","39",,,"Put-in-Bay village","65032",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Put-in-Bay village",47,9,0,0,0,19,2,0,0,0
"G39065116","2000","2","3","Ohio","39",,,"Quaker City village","65116",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Quaker City village",124,42,2,0,0,29,27,0,0,0
"G39065200","2000","2","3","Ohio","39",,,"Quincy village","65200",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Quincy village",132,34,2,0,1,41,39,3,0,0
"G39065256","2000","2","3","Ohio","39",,,"Racine village","65256",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Racine village",160,57,0,0,0,58,24,2,0,0
"G39065508","2000","2","3","Ohio","39",,,"Rarden village","65508",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Rarden village",38,14,0,3,0,22,9,1,0,0
"G39065592","2000","2","3","Ohio","39",,,"Ravenna city","65592",,,,,,,,,,,"1692","0080","9999",,,,,,,,"Ravenna city",2185,597,20,0,0,1523,678,14,12,0
"G39065634","2000","2","3","Ohio","39",,,"Rawson village","65634",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Rawson village",106,31,0,0,0,9,18,0,0,0
"G39065662","2000","2","3","Ohio","39",,,"Rayland village","65662",,,,,,,,,,,"8080","9999","9999",,,,,,,,"Rayland village",127,12,5,0,0,20,17,0,0,0
"G39065732","2000","2","3","Ohio","39",,,"Reading city","65732",,,,,,,,,,,"1642","1640","9999",,,,,,,,"Reading city",2250,632,27,7,0,1253,638,35,32,13
"G39066152","2000","2","3","Ohio","39",,,"Reminderville village","66152",,,,,,,,,,,"1692","0080","9999",,,,,,,,"Reminderville village",720,119,4,0,0,33,32,0,0,0
"G39066222","2000","2","3","Ohio","39",,,"Rendville village","66222",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Rendville village",15,2,0,0,0,2,2,0,0,0
"G39066320","2000","2","3","Ohio","39",,,"Republic village","66320",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Republic village",117,56,0,0,0,27,22,0,0,0
"G39066390","2000","2","3","Ohio","39",,,"Reynoldsburg city","66390",,,,,,,,,,,"1840","9999","9999",,,,,,,,"Reynoldsburg city",6938,1431,34,6,0,2932,1406,66,56,7
"G39066530","2000","2","3","Ohio","39",,,"Richfield village","66530",,,,,,,,,,,"1692","0080","9999",,,,,,,,"Richfield village",908,193,0,0,0,95,40,0,0,0
"G39066824","2000","2","3","Ohio","39",,,"Richmond village","66824",,,,,,,,,,,"8080","9999","9999",,,,,,,,"Richmond village",134,41,0,0,0,27,11,0,0,0
"G39066894","2000","2","3","Ohio","39",,,"Richmond Heights city","66894",,,,,,,,,,,"1692","1680","9999",,,,,,,,"Richmond Heights city",2595,445,14,0,10,1202,526,45,27,0
"G39066936","2000","2","3","Ohio","39",,,"Richwood village","66936",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Richwood village",442,140,2,0,0,189,78,2,0,0
"G39067118","2000","2","3","Ohio","39",,,"Ridgeway village","67118",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Ridgeway village",63,44,0,0,0,3,4,0,0,0
"G39067258","2000","2","3","Ohio","39",,,"Rio Grande village","67258",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Rio Grande village",57,22,2,0,0,82,59,6,0,0
"G39067272","2000","2","3","Ohio","39",,,"Ripley village","67272",,,,,,,,,,,"1642","1640","9999",,,,,,,,"Ripley village",374,99,11,0,0,185,67,8,4,0
"G39067314","2000","2","3","Ohio","39",,,"Risingsun village","67314",,,,,,,,,,,"8400","9999","9999",,,,,,,,"Risingsun village",129,46,0,0,0,32,24,2,0,0
"G39067356","2000","2","3","Ohio","39",,,"Rittman city","67356",,,,,,,,,,,"####","####","9999",,,,,,,,"Rittman city",1205,438,12,0,0,448,279,25,0,0
"G39067440","2000","2","3","Ohio","39",,,"Riverlea village","67440",,,,,,,,,,,"1840","9999","9999",,,,,,,,"Riverlea village",193,20,0,0,0,16,4,0,0,0
"G39067468","2000","2","3","Ohio","39",,,"Riverside city","67468",,,,,,,,,,,"2000","9999","9999",,,,,,,,"Riverside city",5023,1425,52,0,12,2015,1208,98,31,0
"G39067600","2000","2","3","Ohio","39",,,"Roaming Shores village","67600",,,,,,,,,,,"1692","1680","9999",,,,,,,,"Roaming Shores village",359,92,0,0,0,16,12,3,0,0
"G39067762","2000","2","3","Ohio","39",,,"Rochester village","67762",,,,,,,,,,,"1692","1680","9999",,,,,,,,"Rochester village",34,18,0,0,0,14,4,0,0,0
"G39067846","2000","2","3","Ohio","39",,,"Rock Creek village","67846",,,,,,,,,,,"1692","1680","9999",,,,,,,,"Rock Creek village",111,43,0,0,0,22,15,4,0,0
"G39067874","2000","2","3","Ohio","39",,,"Rockford village","67874",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Rockford village",244,87,1,0,0,91,29,0,0,0
"G39068042","2000","2","3","Ohio","39",,,"Rocky Ridge village","68042",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Rocky Ridge village",58,36,2,0,0,14,20,0,0,0
"G39068056","2000","2","3","Ohio","39",,,"Rocky River city","68056",,,,,,,,,,,"1692","1680","9999",,,,,,,,"Rocky River city",5978,896,32,7,0,2338,445,13,0,0
"G39068084","2000","2","3","Ohio","39",,,"Rogers village","68084",,,,,,,,,,,"9320","9999","9999",,,,,,,,"Rogers village",38,37,0,0,0,9,9,0,0,0
"G39068196","2000","2","3","Ohio","39",,,"Rome village","68196",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Rome village",15,14,0,0,0,10,6,0,0,0
"G39068546","2000","2","3","Ohio","39",,,"Rosemount CDP","68546",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Rosemount CDP",557,97,0,0,0,114,70,0,0,0
"G39068560","2000","2","3","Ohio","39",,,"Roseville village","68560",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Roseville village",295,159,10,0,0,130,121,9,0,0
"G39068602","2000","2","3","Ohio","39",,,"Ross CDP","68602",,,,,,,,,,,"1642","3200","9999",,,,,,,,"Ross CDP",371,133,0,0,0,86,100,0,0,0
"G39068672","2000","2","3","Ohio","39",,,"Rossburg village","68672",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Rossburg village",53,11,0,0,0,21,5,0,0,0
"G39068686","2000","2","3","Ohio","39",,,"Rossford city","68686",,,,,,,,,,,"8400","9999","9999",,,,,,,,"Rossford city",1422,443,7,0,0,524,234,0,0,0
"G39068742","2000","2","3","Ohio","39",,,"Roswell village","68742",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Roswell village",42,30,4,0,0,4,13,0,0,0
"G39069176","2000","2","3","Ohio","39",,,"Rushsylvania village","69176",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Rushsylvania village",108,60,0,0,0,11,11,4,0,0
"G39069204","2000","2","3","Ohio","39",,,"Rushville village","69204",,,,,,,,,,,"1840","9999","9999",,,,,,,,"Rushville village",49,13,0,0,0,18,14,0,0,0
"G39069302","2000","2","3","Ohio","39",,,"Russells Point village","69302",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Russells Point village",300,103,7,0,0,230,81,5,1,0
"G39069316","2000","2","3","Ohio","39",,,"Russellville village","69316",,,,,,,,,,,"1642","1640","9999",,,,,,,,"Russellville village",112,34,3,0,0,36,10,0,0,0
"G39069344","2000","2","3","Ohio","39",,,"Russia village","69344",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Russia village",98,43,6,0,0,28,23,0,0,0
"G39069358","2000","2","3","Ohio","39",,,"Rutland village","69358",,,,,,,,,,,"9999","9999","9999",,,,,,,,"Rutland village",109,31,0,0,0,14,11,0,0,0
