GISJOIN,YEAR,STATE,STATEFP,STATENH,COUNTY,COUNTYFP,COUNTYNH,NAME,A43AA,A43AB
"G5400910","1990","West Virginia","54","540","Taylor County","091","0910","Taylor County",5741,787
"G5400930","1990","West Virginia","54","540","Tucker County","093","0930","Tucker County",3017,883
"G5400950","1990","West Virginia","54","540","Tyler County","095","0950","Tyler County",3709,732
"G5400970","1990","West Virginia","54","540","Upshur County","097","0970","Upshur County",8245,1261
"G5400990","1990","West Virginia","54","540","Wayne County","099","0990","Wayne County",15626,1365
"G5401010","1990","West Virginia","54","540","Webster County","101","1010","Webster County",3996,1076
"G5401030","1990","West Virginia","54","540","Wetzel County","103","1030","Wetzel County",7303,826
"G5401050","1990","West Virginia","54","540","Wirt County","105","1050","Wirt County",1942,853
"G5401070","1990","West Virginia","54","540","Wood County","107","1070","Wood County",34168,3452
"G5401090","1990","West Virginia","54","540","Wyoming County","109","1090","Wyoming County",10474,1282
"G5500010","1990","Wisconsin","55","550","Adams County","001","0010","Adams County",5972,6446
"G5500030","1990","Wisconsin","55","550","Ashland County","003","0030","Ashland County",6255,2116
"G5500050","1990","Wisconsin","55","550","Barron County","005","0050","Barron County",15435,3928
"G5500070","1990","Wisconsin","55","550","Bayfield County","007","0070","Bayfield County",5515,5403
"G5500090","1990","Wisconsin","55","550","Brown County","009","0090","Brown County",72280,2460
"G5500110","1990","Wisconsin","55","550","Buffalo County","011","0110","Buffalo County",5123,463
"G5500130","1990","Wisconsin","55","550","Burnett County","013","0130","Burnett County",5242,6501
"G5500150","1990","Wisconsin","55","550","Calumet County","015","0150","Calumet County",11772,693
"G5500170","1990","Wisconsin","55","550","Chippewa County","017","0170","Chippewa County",19077,1947
"G5500190","1990","Wisconsin","55","550","Clark County","019","0190","Clark County",11209,1695
"G5500210","1990","Wisconsin","55","550","Columbia County","021","0210","Columbia County",16868,2390
"G5500230","1990","Wisconsin","55","550","Crawford County","023","0230","Crawford County",5914,1401
"G5500250","1990","Wisconsin","55","550","Dane County","025","0250","Dane County",142786,5065
"G5500270","1990","Wisconsin","55","550","Dodge County","027","0270","Dodge County",26853,1867
"G5500290","1990","Wisconsin","55","550","Door County","029","0290","Door County",10066,7971
"G5500310","1990","Wisconsin","55","550","Douglas County","031","0310","Douglas County",16374,4236
"G5500330","1990","Wisconsin","55","550","Dunn County","033","0330","Dunn County",12250,1002
"G5500350","1990","Wisconsin","55","550","Eau Claire County","035","0350","Eau Claire County",31282,1459
"G5500370","1990","Wisconsin","55","550","Florence County","037","0370","Florence County",1755,2020
"G5500390","1990","Wisconsin","55","550","Fond du Lac County","039","0390","Fond du Lac County",32644,1904
"G5500410","1990","Wisconsin","55","550","Forest County","041","0410","Forest County",3290,3913
"G5500430","1990","Wisconsin","55","550","Grant County","043","0430","Grant County",17169,1281
"G5500450","1990","Wisconsin","55","550","Green County","045","0450","Green County",11541,546
"G5500470","1990","Wisconsin","55","550","Green Lake County","047","0470","Green Lake County",7189,2013
"G5500490","1990","Wisconsin","55","550","Iowa County","049","0490","Iowa County",7406,814
"G5500510","1990","Wisconsin","55","550","Iron County","051","0510","Iron County",2602,2641
"G5500530","1990","Wisconsin","55","550","Jackson County","053","0530","Jackson County",6253,1374
"G5500550","1990","Wisconsin","55","550","Jefferson County","055","0550","Jefferson County",24019,1700
"G5500570","1990","Wisconsin","55","550","Juneau County","057","0570","Juneau County",8265,3157
"G5500590","1990","Wisconsin","55","550","Kenosha County","059","0590","Kenosha County",47029,4233
"G5500610","1990","Wisconsin","55","550","Kewaunee County","061","0610","Kewaunee County",6756,788
"G5500630","1990","Wisconsin","55","550","La Crosse County","063","0630","La Crosse County",36662,1577
"G5500650","1990","Wisconsin","55","550","Lafayette County","065","0650","Lafayette County",5876,437
"G5500670","1990","Wisconsin","55","550","Langlade County","067","0670","Langlade County",7563,3262
"G5500690","1990","Wisconsin","55","550","Lincoln County","069","0690","Lincoln County",10159,3097
"G5500710","1990","Wisconsin","55","550","Manitowoc County","071","0710","Manitowoc County",30112,1731
"G5500730","1990","Wisconsin","55","550","Marathon County","073","0730","Marathon County",41547,2227
"G5500750","1990","Wisconsin","55","550","Marinette County","075","0750","Marinette County",15542,10108
"G5500770","1990","Wisconsin","55","550","Marquette County","077","0770","Marquette County",4831,3204
"G5500780","1990","Wisconsin","55","550","Menominee County","078","0780","Menominee County",1079,663
"G5500790","1990","Wisconsin","55","550","Milwaukee County","079","0790","Milwaukee County",373048,17667
"G5500810","1990","Wisconsin","55","550","Monroe County","081","0810","Monroe County",13144,991
"G5500830","1990","Wisconsin","55","550","Oconto County","083","0830","Oconto County",11283,7549
"G5500850","1990","Wisconsin","55","550","Oneida County","085","0850","Oneida County",12666,12507
"G5500870","1990","Wisconsin","55","550","Outagamie County","087","0870","Outagamie County",50527,1396
"G5500890","1990","Wisconsin","55","550","Ozaukee County","089","0890","Ozaukee County",25707,775
"G5500910","1990","Wisconsin","55","550","Pepin County","091","0910","Pepin County",2612,307
"G5500930","1990","Wisconsin","55","550","Pierce County","093","0930","Pierce County",11011,525
"G5500950","1990","Wisconsin","55","550","Polk County","095","0950","Polk County",13056,5506
"G5500970","1990","Wisconsin","55","550","Portage County","097","0970","Portage County",21306,1604
"G5500990","1990","Wisconsin","55","550","Price County","099","0990","Price County",6054,2998
"G5501010","1990","Wisconsin","55","550","Racine County","101","1010","Racine County",63736,3209
"G5501030","1990","Wisconsin","55","550","Richland County","103","1030","Richland County",6593,732
"G5501050","1990","Wisconsin","55","550","Rock County","105","1050","Rock County",52252,2588
"G5501070","1990","Wisconsin","55","550","Rusk County","107","1070","Rusk County",5693,2211
"G5501090","1990","Wisconsin","55","550","St. Croix County","109","1090","St. Croix County",17638,881
"G5501110","1990","Wisconsin","55","550","Sauk County","111","1110","Sauk County",17703,2736
"G5501130","1990","Wisconsin","55","550","Sawyer County","113","1130","Sawyer County",5569,7456
"G5501150","1990","Wisconsin","55","550","Shawano County","115","1150","Shawano County",13775,2962
"G5501170","1990","Wisconsin","55","550","Sheboygan County","117","1170","Sheboygan County",38592,2103
"G5501190","1990","Wisconsin","55","550","Taylor County","119","1190","Taylor County",6692,1018
"G5501210","1990","Wisconsin","55","550","Trempealeau County","121","1210","Trempealeau County",9495,602
"G5501230","1990","Wisconsin","55","550","Vernon County","123","1230","Vernon County",9725,1105
"G5501250","1990","Wisconsin","55","550","Vilas County","125","1250","Vilas County",7294,12931
"G5501270","1990","Wisconsin","55","550","Walworth County","127","1270","Walworth County",27620,9317
"G5501290","1990","Wisconsin","55","550","Washburn County","129","1290","Washburn County",5456,4373
"G5501310","1990","Wisconsin","55","550","Washington County","131","1310","Washington County",32977,1405
"G5501330","1990","Wisconsin","55","550","Waukesha County","133","1330","Waukesha County",105990,4462
"G5501350","1990","Wisconsin","55","550","Waupaca County","135","1350","Waupaca County",17037,3104
"G5501370","1990","Wisconsin","55","550","Waushara County","137","1370","Waushara County",7616,4630
"G5501390","1990","Wisconsin","55","550","Winnebago County","139","1390","Winnebago County",53216,2907
"G5501410","1990","Wisconsin","55","550","Wood County","141","1410","Wood County",27473,1366
"G5600010","1990","Wyoming","56","560","Albany County","001","0010","Albany County",11957,1887
"G5600030","1990","Wyoming","56","560","Big Horn County","003","0030","Big Horn County",3905,1143
"G5600050","1990","Wyoming","56","560","Campbell County","005","0050","Campbell County",9968,1570
"G5600070","1990","Wyoming","56","560","Carbon County","007","0070","Carbon County",6001,2189
"G5600090","1990","Wyoming","56","560","Converse County","009","0090","Converse County",4046,1188
"G5600110","1990","Wyoming","56","560","Crook County","011","0110","Crook County",1892,713
"G5600130","1990","Wyoming","56","560","Fremont County","013","0130","Fremont County",12002,2435
"G5600150","1990","Wyoming","56","560","Goshen County","015","0150","Goshen County",4790,761
"G5600170","1990","Wyoming","56","560","Hot Springs County","017","0170","Hot Springs County",1943,486
"G5600190","1990","Wyoming","56","560","Johnson County","019","0190","Johnson County",2397,715
"G5600210","1990","Wyoming","56","560","Laramie County","021","0210","Laramie County",28092,2415
"G5600230","1990","Wyoming","56","560","Lincoln County","023","0230","Lincoln County",4137,1272
"G5600250","1990","Wyoming","56","560","Natrona County","025","0250","Natrona County",23837,5245
"G5600270","1990","Wyoming","56","560","Niobrara County","027","0270","Niobrara County",1032,424
"G5600290","1990","Wyoming","56","560","Park County","029","0290","Park County",8757,1549
"G5600310","1990","Wyoming","56","560","Platte County","031","0310","Platte County",3179,847
"G5600330","1990","Wyoming","56","560","Sheridan County","033","0330","Sheridan County",9426,1728
"G5600350","1990","Wyoming","56","560","Sublette County","035","0350","Sublette County",1834,1077
"G5600370","1990","Wyoming","56","560","Sweetwater County","037","0370","Sweetwater County",13616,1828
"G5600390","1990","Wyoming","56","560","Teton County","039","0390","Teton County",4568,2492
"G5600410","1990","Wyoming","56","560","Uinta County","041","0410","Uinta County",5885,1361
"G5600430","1990","Wyoming","56","560","Washakie County","043","0430","Washakie County",3156,576
"G5600450","1990","Wyoming","56","560","Weston County","045","0450","Weston County",2419,671
"G0100010","2000","Alabama","01","010","Autauga County","001","0010","Autauga County",16003,1659
"G0100030","2000","Alabama","01","010","Baldwin County","003","0030","Baldwin County",55336,18949
"G0100050","2000","Alabama","01","010","Barbour County","005","0050","Barbour County",10409,2052
"G0100070","2000","Alabama","01","010","Bibb County","007","0070","Bibb County",7421,924
"G0100090","2000","Alabama","01","010","Blount County","009","0090","Blount County",19265,1893
"G0100110","2000","Alabama","01","010","Bullock County","011","0110","Bullock County",3986,741
"G0100130","2000","Alabama","01","010","Butler County","013","0130","Butler County",8398,1559
"G0100150","2000","Alabama","01","010","Calhoun County","015","0150","Calhoun County",45307,6015
"G0100170","2000","Alabama","01","010","Chambers County","017","0170","Chambers County",14522,1734
"G0100190","2000","Alabama","01","010","Cherokee County","019","0190","Cherokee County",9719,4306
"G0100210","2000","Alabama","01","010","Chilton County","021","0210","Chilton County",15287,2364
"G0100230","2000","Alabama","01","010","Choctaw County","023","0230","Choctaw County",6363,1476
"G0100250","2000","Alabama","01","010","Clarke County","025","0250","Clarke County",10578,2053
"G0100270","2000","Alabama","01","010","Clay County","027","0270","Clay County",5765,847
"G0100290","2000","Alabama","01","010","Cleburne County","029","0290","Cleburne County",5590,599
