year,GISJOIN,state,county,total,occupied,vacant,pct.vacant,crowded,pct.crowded,usa.crowded,z.crowded
1980,G2001830,KS,SMITH COUNTY,2815,2400,415,0.14742451154529307,NA,NA,NA,NA
1980,G2001850,KS,STAFFORD COUNTY,2709,2307,402,0.14839424141749724,NA,NA,NA,NA
1980,G2001870,KS,STANTON COUNTY,960,794,166,0.17291666666666666,NA,NA,NA,NA
1980,G2001890,KS,STEVENS COUNTY,1978,1694,284,0.1435793731041456,NA,NA,NA,NA
1980,G2001910,KS,SUMNER COUNTY,10356,9413,943,0.0910583236770954,NA,NA,NA,NA
1980,G2001930,KS,THOMAS COUNTY,3496,3072,424,0.12128146453089245,NA,NA,NA,NA
1980,G2001950,KS,TREGO COUNTY,1991,1596,395,0.19839276745354092,NA,NA,NA,NA
1980,G2001970,KS,WABAUNSEE COUNTY,2891,2487,404,0.13974403320650294,NA,NA,NA,NA
1980,G2001990,KS,WALLACE COUNTY,892,740,152,0.17040358744394618,NA,NA,NA,NA
1980,G2002010,KS,WASHINGTON COUNTY,3579,3270,309,0.08633696563285834,NA,NA,NA,NA
1980,G2002030,KS,WICHITA COUNTY,1293,1050,243,0.18793503480278423,NA,NA,NA,NA
1980,G2002050,KS,WILSON COUNTY,5372,4773,599,0.11150409530900968,31,0.02252906976744186,NA,NA
1980,G2002070,KS,WOODSON COUNTY,2294,1832,462,0.2013949433304272,NA,NA,NA,NA
1980,G2002090,KS,WYANDOTTE COUNTY,68506,63392,5114,0.0746503955857881,2414,0.039625738673670384,NA,NA
1980,G2100010,KY,ADAIR COUNTY,6163,5442,721,0.11698847963654065,NA,NA,NA,NA
1980,G2100030,KY,ALLEN COUNTY,6011,5165,846,0.1407419730494094,NA,NA,NA,NA
1980,G2100050,KY,ANDERSON COUNTY,4803,4414,389,0.08099104726212783,NA,NA,NA,NA
1980,G2100070,KY,BALLARD COUNTY,3543,3267,276,0.07790008467400508,NA,NA,NA,NA
1980,G2100090,KY,BARREN COUNTY,13503,12267,1236,0.09153521439680071,162,0.03330592105263158,NA,NA
1980,G2100110,KY,BATH COUNTY,3695,3436,259,0.07009472259810555,NA,NA,NA,NA
1980,G2100130,KY,BELL COUNTY,12049,11407,642,0.05328243007718483,238,0.05345911949685535,NA,NA
1980,G2100150,KY,BOONE COUNTY,16070,14848,1222,0.07604231487243311,516,0.036036036036036036,NA,NA
1980,G2100170,KY,BOURBON COUNTY,7213,6814,399,0.05531678913073617,281,0.04123862635749927,NA,NA
1980,G2100190,KY,BOYD COUNTY,21445,19960,1485,0.06924691070179528,560,0.028056112224448898,NA,NA
1980,G2100210,KY,BOYLE COUNTY,9516,8816,700,0.0735603194619588,109,0.022947368421052633,NA,NA
1980,G2100230,KY,BRACKEN COUNTY,2980,2707,273,0.09161073825503356,20,0.03795066413662239,NA,NA
1980,G2100250,KY,BREATHITT COUNTY,5543,5211,332,0.05989536352155872,NA,NA,NA,NA
1980,G2100270,KY,BRECKINRIDGE COUNTY,7146,5881,1265,0.17702211027148054,NA,NA,NA,NA
1980,G2100290,KY,BULLITT COUNTY,13664,12944,720,0.05269320843091335,716,0.05531947770995905,NA,NA
1980,G2100310,KY,BUTLER COUNTY,4275,3839,436,0.10198830409356725,NA,NA,NA,NA
1980,G2100330,KY,CALDWELL COUNTY,5353,5041,312,0.05828507379039791,NA,NA,NA,NA
1980,G2100350,KY,CALLOWAY COUNTY,12010,10766,1244,0.10358034970857619,75,0.015390929612148574,NA,NA
1980,G2100370,KY,CAMPBELL COUNTY,30268,28618,1650,0.05451301704770715,1443,0.05778240499739719,NA,NA
1980,G2100390,KY,CARLISLE COUNTY,2212,2058,154,0.06962025316455696,NA,NA,NA,NA
1980,G2100410,KY,CARROLL COUNTY,3822,3377,445,0.11643118785975928,NA,NA,NA,NA
1980,G2100430,KY,CARTER COUNTY,8771,8214,557,0.06350473150153917,NA,NA,NA,NA
1980,G2100450,KY,CASEY COUNTY,5814,5159,655,0.11265909872721018,NA,NA,NA,NA
1980,G2100470,KY,CHRISTIAN COUNTY,21195,19646,1549,0.07308327435715971,1034,0.05263157894736842,NA,NA
1980,G2100490,KY,CLARK COUNTY,10414,9893,521,0.05002880737468792,388,0.03921965025775801,NA,NA
1980,G2100510,KY,CLAY COUNTY,7403,6821,582,0.07861677698230447,NA,NA,NA,NA
1980,G2100530,KY,CLINTON COUNTY,4031,3259,772,0.19151575291490947,NA,NA,NA,NA
1980,G2100550,KY,CRITTENDEN COUNTY,3830,3466,364,0.09503916449086162,NA,NA,NA,NA
1980,G2100570,KY,CUMBERLAND COUNTY,3147,2671,476,0.15125516364791866,NA,NA,NA,NA
1980,G2100590,KY,DAVIESS COUNTY,31665,30208,1457,0.04601294804989736,1037,0.041880376398368405,NA,NA
1980,G2100610,KY,EDMONSON COUNTY,4221,3357,864,0.2046908315565032,NA,NA,NA,NA
1980,G2100630,KY,ELLIOTT COUNTY,2499,2223,276,0.11044417767106843,NA,NA,NA,NA
1980,G2100650,KY,ESTILL COUNTY,5251,4896,355,0.0676061702532851,NA,NA,NA,NA
1980,G2100670,KY,FAYETTE COUNTY,81747,75440,6307,0.07715267838575116,2350,0.031150583244962886,NA,NA
1980,G2100690,KY,FLEMING COUNTY,4628,4311,317,0.06849611063094209,29,0.026196928635953028,NA,NA
1980,G2100710,KY,FLOYD COUNTY,17354,15973,1381,0.0795781952287657,NA,NA,NA,NA
1980,G2100730,KY,FRANKLIN COUNTY,16971,15681,1290,0.07601202050556832,218,0.020977675134719015,NA,NA
1980,G2100750,KY,FULTON COUNTY,3631,3384,247,0.06802533737262462,NA,NA,NA,NA
1980,G2100770,KY,GALLATIN COUNTY,1779,1649,130,0.07307476110174255,NA,NA,NA,NA
1980,G2100790,KY,GARRARD COUNTY,4333,3940,393,0.0906992845603508,NA,NA,NA,NA
1980,G2100810,KY,GRANT COUNTY,5355,4422,933,0.1742296918767507,NA,NA,NA,NA
1980,G2100830,KY,GRAVES COUNTY,13631,12775,856,0.06279803389333137,93,0.021016949152542375,NA,NA
1980,G2100850,KY,GRAYSON COUNTY,9549,7228,2321,0.24306210074353335,NA,NA,NA,NA
1980,G2100870,KY,GREEN COUNTY,4281,3982,299,0.06984349451062835,NA,NA,NA,NA
1980,G2100890,KY,GREENUP COUNTY,13847,12926,921,0.06651260200765509,520,0.045426749366646285,NA,NA
1980,G2100910,KY,HANCOCK COUNTY,2810,2552,258,0.09181494661921709,NA,NA,NA,NA
1980,G2100930,KY,HARDIN COUNTY,27175,24610,2565,0.09438822447102116,336,0.03765971755211836,NA,NA
1980,G2100950,KY,HARLAN COUNTY,14815,13849,966,0.06520418494768815,NA,NA,NA,NA
1980,G2100970,KY,HARRISON COUNTY,5985,5461,524,0.08755221386800334,NA,NA,NA,NA
1980,G2100990,KY,HART COUNTY,6431,5435,996,0.15487482506608616,NA,NA,NA,NA
1980,G2101010,KY,HENDERSON COUNTY,15523,14688,835,0.05379114861817948,591,0.040236928104575166,NA,NA
1980,G2101030,KY,HENRY COUNTY,5103,4564,539,0.1056241426611797,NA,NA,NA,NA
1980,G2101050,KY,HICKMAN COUNTY,2406,2229,177,0.07356608478802992,NA,NA,NA,NA
1980,G2101070,KY,HOPKINS COUNTY,17675,16552,1123,0.06353606789250353,189,0.029085872576177285,NA,NA
1980,G2101090,KY,JACKSON COUNTY,4368,4029,339,0.07760989010989011,NA,NA,NA,NA
1980,G2101110,KY,JEFFERSON COUNTY,265930,250569,15361,0.05776332117474523,7994,0.03307925946156202,NA,NA
1980,G2101130,KY,JESSAMINE COUNTY,9053,8413,640,0.07069479730476086,376,0.0446927374301676,NA,NA
1980,G2101150,KY,JOHNSON COUNTY,8817,8195,622,0.07054553703073607,NA,NA,NA,NA
1980,G2101170,KY,KENTON COUNTY,51241,48062,3179,0.062040163150602054,1998,0.046899206610018306,NA,NA
1980,G2101190,KY,KNOTT COUNTY,5868,5461,407,0.06935923653715065,NA,NA,NA,NA
1980,G2101210,KY,KNOX COUNTY,10821,9945,876,0.08095370113667869,NA,NA,NA,NA
1980,G2101230,KY,LARUE COUNTY,4648,4268,380,0.08175559380378658,NA,NA,NA,NA
1980,G2101250,KY,LAUREL COUNTY,14151,12817,1334,0.09426895625750831,NA,NA,NA,NA
1980,G2101270,KY,LAWRENCE COUNTY,5223,4662,561,0.1074095347501436,NA,NA,NA,NA
1980,G2101290,KY,LEE COUNTY,2798,2632,166,0.059328091493924234,NA,NA,NA,NA
1980,G2101310,KY,LESLIE COUNTY,4856,4569,287,0.05910214168039539,NA,NA,NA,NA
1980,G2101330,KY,LETCHER COUNTY,10662,10007,655,0.061433126993059466,NA,NA,NA,NA
1980,G2101350,KY,LEWIS COUNTY,5061,4669,392,0.07745504840940526,NA,NA,NA,NA
1980,G2101370,KY,LINCOLN COUNTY,7194,6521,673,0.09355018070614401,NA,NA,NA,NA
1980,G2101390,KY,LIVINGSTON COUNTY,3841,3418,423,0.1101275709450664,NA,NA,NA,NA
1980,G2101410,KY,LOGAN COUNTY,9468,8548,920,0.09716941275876637,137,0.048650568181818184,NA,NA
1980,G2101430,KY,LYON COUNTY,2538,2211,327,0.1288416075650118,NA,NA,NA,NA
1980,G2101450,KY,MCCRACKEN COUNTY,24797,23459,1338,0.05395814009759245,532,0.02267786350654333,NA,NA
1980,G2101470,KY,MCCREARY COUNTY,5176,4853,323,0.06240340030911901,NA,NA,NA,NA
1980,G2101490,KY,MCLEAN COUNTY,3853,3671,182,0.047235920062289126,NA,NA,NA,NA
1980,G2101510,KY,MADISON COUNTY,17975,16809,1166,0.06486787204450625,318,0.03855012728815614,NA,NA
1980,G2101530,KY,MAGOFFIN COUNTY,4486,4151,335,0.07467677218011591,NA,NA,NA,NA
1980,G2101550,KY,MARION COUNTY,5922,5599,323,0.054542384329618374,NA,NA,NA,NA
1980,G2101570,KY,MARSHALL COUNTY,10643,9427,1216,0.11425349995302077,NA,NA,NA,NA
1980,G2101590,KY,MARTIN COUNTY,4449,4182,267,0.06001348617666891,NA,NA,NA,NA
1980,G2101610,KY,MASON COUNTY,6758,6361,397,0.05874519088487718,NA,NA,NA,NA
1980,G2101630,KY,MEADE COUNTY,7640,7165,475,0.06217277486910995,NA,NA,NA,NA
1980,G2101650,KY,MENIFEE COUNTY,1868,1670,198,0.10599571734475374,NA,NA,NA,NA
1980,G2101670,KY,MERCER COUNTY,7558,6810,748,0.09896798094734056,NA,NA,NA,NA
1980,G2101690,KY,METCALFE COUNTY,3566,3267,299,0.08384744812114414,NA,NA,NA,NA
1980,G2101710,KY,MONROE COUNTY,5143,4418,725,0.14096830643593233,NA,NA,NA,NA
1980,G2101730,KY,MONTGOMERY COUNTY,7238,6884,354,0.0489085382702404,NA,NA,NA,NA
1980,G2101750,KY,MORGAN COUNTY,4330,3996,334,0.07713625866050808,NA,NA,NA,NA
1980,G2101770,KY,MUHLENBERG COUNTY,11584,11120,464,0.04005524861878453,NA,NA,NA,NA
1980,G2101790,KY,NELSON COUNTY,9227,8650,577,0.0625338679960984,NA,NA,NA,NA
1980,G2101810,KY,NICHOLAS COUNTY,2771,2597,174,0.06279321544568747,NA,NA,NA,NA
1980,G2101830,KY,OHIO COUNTY,8073,7585,488,0.060448408274495234,NA,NA,NA,NA
1980,G2101850,KY,OLDHAM COUNTY,8694,8026,668,0.07683459857372901,169,0.03260659849508007,NA,NA
1980,G2101870,KY,OWEN COUNTY,3972,3193,779,0.19612286002014098,NA,NA,NA,NA
1980,G2101890,KY,OWSLEY COUNTY,2039,1890,149,0.07307503678273664,NA,NA,NA,NA
1980,G2101910,KY,PENDLETON COUNTY,4192,3734,458,0.10925572519083969,NA,NA,NA,NA
1980,G2101930,KY,PERRY COUNTY,11268,10573,695,0.061679091231806885,NA,NA,NA,NA
1980,G2101950,KY,PIKE COUNTY,28183,26393,1790,0.0635134655643473,NA,NA,NA,NA
1980,G2101970,KY,POWELL COUNTY,3822,3518,304,0.07953950811093669,NA,NA,NA,NA
1980,G2101990,KY,PULASKI COUNTY,19532,16126,3406,0.17438050378865452,116,0.029419223941161553,NA,NA
1980,G2102010,KY,ROBERTSON COUNTY,904,808,96,0.10619469026548672,NA,NA,NA,NA
1980,G2102030,KY,ROCKCASTLE COUNTY,5036,4729,307,0.06096108022239873,NA,NA,NA,NA
1980,G2102050,KY,ROWAN COUNTY,6648,5952,696,0.10469314079422383,NA,NA,NA,NA
1980,G2102070,KY,RUSSELL COUNTY,6345,4935,1410,0.2222222222222222,NA,NA,NA,NA
1980,G2102090,KY,SCOTT COUNTY,7782,7268,514,0.06604985864816243,314,0.04320308200330215,NA,NA
1980,G2102110,KY,SHELBY COUNTY,8622,7859,763,0.08849454882857806,200,0.04110152075626798,NA,NA
1980,G2102130,KY,SIMPSON COUNTY,5717,5224,493,0.08623403883155502,NA,NA,NA,NA
1980,G2102150,KY,SPENCER COUNTY,2180,2026,154,0.07064220183486239,NA,NA,NA,NA
1980,G2102170,KY,TAYLOR COUNTY,8211,7559,652,0.07940567531360371,NA,NA,NA,NA
1980,G2102190,KY,TODD COUNTY,4577,4133,444,0.09700677299541184,NA,NA,NA,NA
1980,G2102210,KY,TRIGG COUNTY,4379,3360,1019,0.23270153002968713,NA,NA,NA,NA
1980,G2102230,KY,TRIMBLE COUNTY,2428,2124,304,0.12520593080724876,NA,NA,NA,NA
1980,G2102250,KY,UNION COUNTY,5671,5399,272,0.04796332216540293,NA,NA,NA,NA
1980,G2102270,KY,WARREN COUNTY,26695,24833,1862,0.06975088967971531,574,0.040103402501222664,NA,NA
1980,G2102290,KY,WASHINGTON COUNTY,3759,3482,277,0.07368981111997872,NA,NA,NA,NA
1980,G2102310,KY,WAYNE COUNTY,7168,5817,1351,0.1884765625,NA,NA,NA,NA
1980,G2102330,KY,WEBSTER COUNTY,5790,5415,375,0.06476683937823834,NA,NA,NA,NA
1980,G2102350,KY,WHITLEY COUNTY,12384,11338,1046,0.08446382428940569,NA,NA,NA,NA
1980,G2102370,KY,WOLFE COUNTY,2570,2282,288,0.11206225680933853,NA,NA,NA,NA
1980,G2102390,KY,WOODFORD COUNTY,6408,5947,461,0.07194132334581772,229,0.03850681015638137,NA,NA
1980,G2200010,LA,ACADIA PARISH,19265,18117,1148,0.05958992992473398,422,0.0771621868714573,NA,NA
1980,G2200030,LA,ALLEN PARISH,7843,7272,571,0.07280377406604616,NA,NA,NA,NA
1980,G2200050,LA,ASCENSION PARISH,16622,15494,1128,0.06786186981109373,874,0.07887374785669163,NA,NA
1980,G2200070,LA,ASSUMPTION PARISH,7554,6479,1075,0.1423087106168917,NA,NA,NA,NA
1980,G2200090,LA,AVOYELLES PARISH,14724,13544,1180,0.08014126596033687,793,0.08057305425726478,NA,NA
1980,G2200110,LA,BEAUREGARD PARISH,11429,9507,1922,0.16816869367398724,230,0.06128430588862244,NA,NA
1980,G2200130,LA,BIENVILLE PARISH,6955,5849,1106,0.15902228612508987,NA,NA,NA,NA
1980,G2200150,LA,BOSSIER PARISH,28884,26677,2207,0.07640908461431935,1038,0.049428571428571426,NA,NA
1980,G2200170,LA,CADDO PARISH,97605,90714,6891,0.07060089134777932,4449,0.05539990287272591,NA,NA
1980,G2200190,LA,CALCASIEU PARISH,60845,56395,4450,0.07313665872298464,3067,0.05628658995393566,NA,NA
1980,G2200210,LA,CALDWELL PARISH,4624,3881,743,0.1606833910034602,NA,NA,NA,NA
1980,G2200230,LA,CAMERON PARISH,4487,3020,1467,0.32694450635168265,NA,NA,NA,NA
1980,G2200250,LA,CATAHOULA PARISH,4880,4085,795,0.16290983606557377,NA,NA,NA,NA
1980,G2200270,LA,CLAIBORNE PARISH,7043,6105,938,0.13318188272043163,NA,NA,NA,NA
1980,G2200290,LA,CONCORDIA PARISH,8919,7578,1341,0.1503531786074672,NA,NA,NA,NA
1980,G2200310,LA,DE SOTO PARISH,9969,8956,1013,0.10161500652021266,NA,NA,NA,NA
1980,G2200330,LA,EAST BATON ROUGE PARISH,133635,124346,9289,0.06951023309761664,6607,0.053644357477489184,NA,NA
1980,G2200350,LA,EAST CARROLL PARISH,4108,3615,493,0.1200097370983447,NA,NA,NA,NA
1980,G2200370,LA,EAST FELICIANA PARISH,5860,5078,782,0.1334470989761092,8,0.0326530612244898,NA,NA
1980,G2200390,LA,EVANGELINE PARISH,12315,11249,1066,0.08656110434429558,549,0.09546165884194054,NA,NA
1980,G2200410,LA,FRANKLIN PARISH,8884,8075,809,0.0910625844214318,NA,NA,NA,NA
1980,G2200430,LA,GRANT PARISH,6781,5770,1011,0.14909305412181095,139,0.07791479820627803,NA,NA
1980,G2200450,LA,IBERIA PARISH,21282,19915,1367,0.0642326848980359,1236,0.09753018227728241,NA,NA
1980,G2200470,LA,IBERVILLE PARISH,10980,9634,1346,0.12258652094717669,NA,NA,NA,NA
1980,G2200490,LA,JACKSON PARISH,6886,6101,785,0.1139994191112402,NA,NA,NA,NA
1980,G2200510,LA,JEFFERSON PARISH,166124,155685,10439,0.06283860248970649,7505,0.0514333490957188,NA,NA
1980,G2200530,LA,JEFFERSON DAVIS PARISH,11041,10392,649,0.05878090752649216,282,0.06798457087753135,NA,NA
1980,G2200550,LA,LAFAYETTE PARISH,53136,50330,2806,0.05280788919000301,2467,0.06365137519995871,NA,NA
1980,G2200570,LA,LAFOURCHE PARISH,27033,25391,1642,0.06074057633263049,2183,0.0882876324516703,NA,NA
1980,G2200590,LA,LA SALLE PARISH,6611,6069,542,0.08198457116926335,NA,NA,NA,NA
1980,G2200610,LA,LINCOLN PARISH,13354,12280,1074,0.08042534072188108,251,0.03827970108281226,NA,NA
1980,G2200630,LA,LIVINGSTON PARISH,21190,18462,2728,0.12873997168475695,1131,0.0612609684757881,NA,NA
1980,G2200650,LA,MADISON PARISH,6022,5191,831,0.13799402191962803,NA,NA,NA,NA
1980,G2200670,LA,MOREHOUSE PARISH,12826,11611,1215,0.09472945579292064,462,0.0847084708470847,NA,NA
1980,G2200690,LA,NATCHITOCHES PARISH,14895,13257,1638,0.10996978851963746,342,0.06143344709897611,NA,NA
1980,G2200710,LA,ORLEANS PARISH,226452,206435,20017,0.08839400844329041,17697,0.08573006438111294,NA,NA
1980,G2200730,LA,OUACHITA PARISH,51477,47322,4155,0.08071565942071217,2740,0.06074849237318198,NA,NA
1980,G2200750,LA,PLAQUEMINES PARISH,9550,7750,1800,0.18848167539267016,830,0.10709677419354839,NA,NA
1980,G2200770,LA,POINTE COUPEE PARISH,8750,7703,1047,0.11965714285714285,NA,NA,NA,NA
1980,G2200790,LA,RAPIDES PARISH,48264,44759,3505,0.07262141554782033,2180,0.0553173133040676,NA,NA
1980,G2200810,LA,RED RIVER PARISH,4045,3514,531,0.13127317676143388,NA,NA,NA,NA
1980,G2200830,LA,RICHLAND PARISH,7892,7222,670,0.08489609731373543,NA,NA,NA,NA
1980,G2200850,LA,SABINE PARISH,12105,8916,3189,0.2634448574969021,NA,NA,NA,NA
1980,G2200870,LA,ST. BERNARD PARISH,21592,20591,1001,0.04635976287513894,999,0.05144976051913272,NA,NA
1980,G2200890,LA,ST. CHARLES PARISH,12409,11487,922,0.0743009106293819,850,0.07882778447556339,NA,NA
1980,G2200910,LA,ST. HELENA PARISH,3582,3072,510,0.1423785594639866,NA,NA,NA,NA
1980,G2200930,LA,ST. JAMES PARISH,6452,6046,406,0.06292622442653441,168,0.12051649928263988,NA,NA
1980,G2200950,LA,ST. JOHN THE BAPTIST PARISH,10522,9305,1217,0.11566242159285307,NA,NA,NA,NA
1980,G2200970,LA,ST. LANDRY PARISH,29481,26823,2658,0.09015976391574235,971,0.09131088959939816,NA,NA
1980,G2200990,LA,ST. MARTIN PARISH,13702,12173,1529,0.11158954897095315,NA,NA,NA,NA
1980,G2201010,LA,ST. MARY PARISH,21539,20040,1499,0.06959468870421097,549,0.08022797018851381,NA,NA
1980,G2201030,LA,ST. TAMMANY PARISH,41309,35695,5614,0.1359025878137936,1739,0.0529633916062618,NA,NA
1980,G2201050,LA,TANGIPAHOA PARISH,29263,25963,3300,0.11277039264600348,746,0.07474949899799599,NA,NA
1980,G2201070,LA,TENSAS PARISH,3892,2938,954,0.24511819116135664,NA,NA,NA,NA
1980,G2201090,LA,TERREBONNE PARISH,30831,29285,1546,0.05014433524699166,2625,0.09265141889030072,NA,NA
1980,G2201110,LA,UNION PARISH,8625,7231,1394,0.1616231884057971,NA,NA,NA,NA
1980,G2201130,LA,VERMILION PARISH,17869,16170,1699,0.09508086630477364,501,0.08115988984286408,NA,NA
1980,G2201150,LA,VERNON PARISH,18141,15465,2676,0.1475111625599471,0,NaN,NA,NaN
1980,G2201170,LA,WASHINGTON PARISH,16758,15399,1359,0.08109559613319012,346,0.05465171378929079,NA,NA
1980,G2201190,LA,WEBSTER PARISH,17820,15692,2128,0.11941638608305274,833,0.05308437420341575,NA,NA
1980,G2201210,LA,WEST BATON ROUGE PARISH,6434,5800,634,0.09853901150139882,597,0.10293103448275862,NA,NA
1980,G2201230,LA,WEST CARROLL PARISH,5073,4496,577,0.11373940469150404,NA,NA,NA,NA
1980,G2201250,LA,WEST FELICIANA PARISH,2898,2313,585,0.20186335403726707,NA,NA,NA,NA
1980,G2201270,LA,WINN PARISH,7081,6059,1022,0.14432989690721648,NA,NA,NA,NA
1980,G2300010,ME,ANDROSCOGGIN COUNTY,38382,35233,3149,0.08204366630191236,994,0.02821218743791332,NA,NA
1980,G2300030,ME,AROOSTOOK COUNTY,35920,29345,6575,0.1830456570155902,266,0.03749119097956307,NA,NA
1980,G2300050,ME,CUMBERLAND COUNTY,91791,78704,13087,0.14257389068645074,1669,0.02120603781256353,NA,NA
1980,G2300070,ME,FRANKLIN COUNTY,13915,9424,4491,0.32274523895077256,NA,NA,NA,NA
1980,G2300090,ME,HANCOCK COUNTY,25062,15442,9620,0.3838480568190887,NA,NA,NA,NA
1980,G2300110,ME,KENNEBEC COUNTY,45478,38579,6899,0.15169972294296144,1088,0.028201871484486378,NA,NA
1980,G2300130,ME,KNOX COUNTY,16331,12165,4166,0.255097667013655,NA,NA,NA,NA
1980,G2300150,ME,LINCOLN COUNTY,14977,9494,5483,0.36609467850704414,NA,NA,NA,NA
1980,G2300170,ME,OXFORD COUNTY,23796,17451,6345,0.2666414523449319,NA,NA,NA,NA
1980,G2300190,ME,PENOBSCOT COUNTY,53415,45974,7441,0.13930543854722457,1443,0.03155270811011742,NA,NA
1980,G2300210,ME,PISCATAQUIS COUNTY,10731,6290,4441,0.41384773087317117,NA,NA,NA,NA
1980,G2300230,ME,SAGADAHOC COUNTY,12021,10036,1985,0.16512769320356044,NA,NA,NA,NA
1980,G2300250,ME,SOMERSET COUNTY,20890,15346,5544,0.2653901388224031,NA,NA,NA,NA
1980,G2300270,ME,WALDO COUNTY,13464,9831,3633,0.2698306595365419,NA,NA,NA,NA
1980,G2300290,ME,WASHINGTON COUNTY,18149,12222,5927,0.3265744669127776,NA,NA,NA,NA
1980,G2300310,ME,YORK COUNTY,66771,49648,17123,0.256443665663237,1298,0.02614405414115372,NA,NA
1980,G2400010,MD,ALLEGANY COUNTY,31893,29669,2224,0.069733170288151,363,0.01653532546804537,NA,NA
1980,G2400030,MD,ANNE ARUNDEL COUNTY,129031,121028,8003,0.06202385473258364,2479,0.02106631768584928,NA,NA
1980,G2400050,MD,BALTIMORE COUNTY,243994,237371,6623,0.02714411010106806,3781,0.015959445028343736,NA,NA
1980,G2400090,MD,CALVERT COUNTY,12782,10731,2051,0.16046002190580505,NA,NA,NA,NA
1980,G2400110,MD,CAROLINE COUNTY,8818,8219,599,0.06792923565434339,NA,NA,NA,NA
1980,G2400130,MD,CARROLL COUNTY,32115,30631,1484,0.046208936633971666,515,0.016813032548725147,NA,NA
1980,G2400150,MD,CECIL COUNTY,22977,19364,3613,0.1572442007224616,654,0.03377401363354679,NA,NA
1980,G2400170,MD,CHARLES COUNTY,22721,21378,1343,0.05910831389463492,832,0.04656368927691963,NA,NA
1980,G2400190,MD,DORCHESTER COUNTY,12753,11329,1424,0.11166000156825845,192,0.043184885290148446,NA,NA
1980,G2400210,MD,FREDERICK COUNTY,39671,37499,2172,0.05475032139346122,680,0.022704507512520868,NA,NA
1980,G2400230,MD,GARRETT COUNTY,12232,8764,3468,0.28351863963374757,NA,NA,NA,NA
1980,G2400250,MD,HARFORD COUNTY,49435,46547,2888,0.05842014766865581,1189,0.026258254013824783,NA,NA
1980,G2400270,MD,HOWARD COUNTY,42499,39989,2510,0.059060213181486625,526,0.013153617244742304,NA,NA
1980,G2400290,MD,KENT COUNTY,7347,6133,1214,0.16523751190962296,NA,NA,NA,NA
1980,G2400310,MD,MONTGOMERY COUNTY,216221,207195,9026,0.04174432640677825,4099,0.020367297047512098,NA,NA
1980,G2400330,MD,PRINCE GEORGE@S COUNTY,236465,224789,11676,0.049377286279153366,8739,0.04257527038877521,NA,NA
1980,G2400350,MD,QUEEN ANNE@S COUNTY,10030,8850,1180,0.11764705882352941,NA,NA,NA,NA
1980,G2400370,MD,ST. MARY@S COUNTY,21278,18791,2487,0.11688128583513488,NA,NA,NA,NA
1980,G2400390,MD,SOMERSET COUNTY,7809,6751,1058,0.13548469714432065,NA,NA,NA,NA
1980,G2400410,MD,TALBOT COUNTY,11230,9934,1296,0.11540516473731077,NA,NA,NA,NA
1980,G2400430,MD,WASHINGTON COUNTY,42391,39957,2434,0.05741784812814041,642,0.022211458621644063,NA,NA
1980,G2400450,MD,WICOMICO COUNTY,24672,22876,1796,0.07279507133592737,567,0.028938906752411574,NA,NA
1980,G2400470,MD,WORCESTER COUNTY,29863,11656,18207,0.6096842246257911,NA,NA,NA,NA
1980,G2405100,MD,BALTIMORE CITY,302680,281414,21266,0.07025901942645699,14039,0.049887354573688585,NA,NA
1980,G2500010,MA,BARNSTABLE COUNTY,99946,58556,41390,0.41412362675844955,NA,NA,NA,NA
1980,G2500030,MA,BERKSHIRE COUNTY,59245,52400,6845,0.115537176133007,824,0.015725190839694658,NA,NA
1980,G2500050,MA,BRISTOL COUNTY,176657,166938,9719,0.05501621786852488,4910,0.02941229326033174,NA,NA
1980,G2500070,MA,DUKES COUNTY,8819,3872,4947,0.5609479532826851,NA,NA,NA,NA
1980,G2500090,MA,ESSEX COUNTY,244335,228432,15903,0.06508686843882375,5013,0.021945357679124113,NA,NA
1980,G2500110,MA,FRANKLIN COUNTY,26832,24228,2604,0.09704830053667263,NA,NA,NA,NA
1980,G2500130,MA,HAMPDEN COUNTY,167229,158027,9202,0.0550263411250441,4488,0.028400210090680708,NA,NA
1980,G2500150,MA,HAMPSHIRE COUNTY,46641,44253,2388,0.05119958834501833,845,0.01980917551632792,NA,NA
1980,G2500170,MA,MIDDLESEX COUNTY,492966,476201,16765,0.03400843060170478,10516,0.02214594082341792,NA,NA
1980,G2500190,MA,NANTUCKET COUNTY,4784,2155,2629,0.5495401337792643,NA,NA,NA,NA
1980,G2500210,MA,NORFOLK COUNTY,212827,207823,5004,0.023512054391595053,3878,0.01867196941610373,NA,NA
1980,G2500230,MA,PLYMOUTH COUNTY,151299,132580,18719,0.12372190166491517,3558,0.026836626942223562,NA,NA
1980,G2500250,MA,SUFFOLK COUNTY,276731,251929,24802,0.08962494263382129,12233,0.04855848810946202,NA,NA
1980,G2500270,MA,WORCESTER COUNTY,239835,225323,14512,0.06050826609961015,5442,0.024156926805665915,NA,NA
1980,G2600010,MI,ALCONA COUNTY,9376,3715,5661,0.6037755972696246,NA,NA,NA,NA
1980,G2600030,MI,ALGER COUNTY,5067,3279,1788,0.35287152161042035,NA,NA,NA,NA
1980,G2600050,MI,ALLEGAN COUNTY,31864,27232,4632,0.14536781320612605,949,0.03484870740305523,NA,NA
1980,G2600070,MI,ALPENA COUNTY,13977,11151,2826,0.20218931101094656,67,0.01464801049409707,NA,NA
