year,GISJOIN,total.tract.area,hood.name,county,region,piece.area,pct.tract
2000,G0600370201501,886573.9168847539,Alhambra,los-angeles,san-gabriel-valley,8241.903711620718,0.009296352571008568
2000,G0600370201600,1606178.4101354412,Alhambra,los-angeles,san-gabriel-valley,529.3048646802913,3.2954300801220306e-4
2000,G0600370201700,1713817.73103169,Alhambra,los-angeles,san-gabriel-valley,233.02606866305268,1.3596899159327451e-4
2000,G0600370464100,6259368.57134468,Alhambra,los-angeles,san-gabriel-valley,4475.048840169432,7.149361455812262e-4
2000,G0600370480201,1533629.748483205,Alhambra,los-angeles,san-gabriel-valley,3737.7394595406317,0.0024371850267232635
2000,G0600370480301,888272.5325819589,Alhambra,los-angeles,san-gabriel-valley,888272.5325819589,1
2000,G0600370480302,1049312.4809116633,Alhambra,los-angeles,san-gabriel-valley,1044540.4245498624,0.9954522066127958
2000,G0600370480400,1285814.309417625,Alhambra,los-angeles,san-gabriel-valley,1282444.7693433063,0.9973794504776939
2000,G0600370480500,2113875.302268738,Alhambra,los-angeles,san-gabriel-valley,3951.606952266782,0.001869366157987503
2000,G0600370480704,1075524.5502104992,Alhambra,los-angeles,san-gabriel-valley,5035.316776345717,0.004681731137945866
2000,G0600370480802,1713246.2339425026,Alhambra,los-angeles,san-gabriel-valley,1713246.2339425026,1
2000,G0600370480803,1092661.3802214882,Alhambra,los-angeles,san-gabriel-valley,1092593.1117251238,0.9999375209029988
2000,G0600370480804,827648.0253093988,Alhambra,los-angeles,san-gabriel-valley,827569.5716965199,0.9999052089650675
2000,G0600370480901,951408.6840810971,Alhambra,los-angeles,san-gabriel-valley,951408.6840810971,1
2000,G0600370480902,521031.9053244535,Alhambra,los-angeles,san-gabriel-valley,521031.9053244535,1
2000,G0600370480903,803827.8798347401,Alhambra,los-angeles,san-gabriel-valley,803814.8419742571,0.9999837802833044
2000,G0600370481001,1049643.4735408016,Alhambra,los-angeles,san-gabriel-valley,1049643.4735408016,1
2000,G0600370481002,936799.3169592866,Alhambra,los-angeles,san-gabriel-valley,935423.9254593351,0.9985318184214568
2000,G0600370481101,880473.0215032275,Alhambra,los-angeles,san-gabriel-valley,2244.958276533899,0.002549718414655218
2000,G0600370481103,1409721.5342864231,Alhambra,los-angeles,san-gabriel-valley,160.37964223325253,1.1376689532832734e-4
2000,G0600370481401,1206569.1009647856,Alhambra,los-angeles,san-gabriel-valley,2720.063168093562,0.002254378274662073
2000,G0600370481500,2185172.894786611,Alhambra,los-angeles,san-gabriel-valley,2182973.1342813745,0.9989933242763147
2000,G0600370481602,1629969.2880228753,Alhambra,los-angeles,san-gabriel-valley,1627631.373972922,0.998565669876646
2000,G0600370481603,655706.2104404196,Alhambra,los-angeles,san-gabriel-valley,655706.2104404196,1
2000,G0600370481604,623007.0220104493,Alhambra,los-angeles,san-gabriel-valley,623007.0220104493,1
2000,G0600370481712,766746.1635650658,Alhambra,los-angeles,san-gabriel-valley,6728.777466075029,0.008775756287829183
2000,G0600370481713,466200.49032088026,Alhambra,los-angeles,san-gabriel-valley,956.1104668043554,0.00205085684518752
2000,G0600370481714,455095.084702524,Alhambra,los-angeles,san-gabriel-valley,64.58860954077998,1.4192332923788613e-4
2000,G0600370481800,834535.6546769405,Alhambra,los-angeles,san-gabriel-valley,829898.8795390392,0.9944438861156911
2000,G0600370481901,1815257.0376829389,Alhambra,los-angeles,san-gabriel-valley,1797765.6540788072,0.9903642386499389
2000,G0600370481902,898530.3505509875,Alhambra,los-angeles,san-gabriel-valley,895344.5367396257,0.9964544171385995
2000,G0600370482001,2941574.0732421763,Alhambra,los-angeles,san-gabriel-valley,1403.7286854118574,4.772032423663159e-4
2000,G0600370482101,1174687.45951484,Alhambra,los-angeles,san-gabriel-valley,965.8672449834487,8.222333840035744e-4
2000,G0600370482301,931054.1552471914,Alhambra,los-angeles,san-gabriel-valley,534.2026858590543,5.737611317756543e-4
2010,G0600370481606,862068.2115093853,Alhambra,los-angeles,san-gabriel-valley,862068.2115093853,1
2010,G0600370481103,1413608.019111669,Alhambra,los-angeles,san-gabriel-valley,142.53132002630937,1.0082803584821063e-4
2010,G0600370201602,1065766.881258788,Alhambra,los-angeles,san-gabriel-valley,529.2944542149912,4.966324845728328e-4
2010,G0600370480802,1713239.0027150179,Alhambra,los-angeles,san-gabriel-valley,1713239.0027150179,1
2010,G0600370480901,951407.9571238649,Alhambra,los-angeles,san-gabriel-valley,951407.9571238649,1
2010,G0600370481001,1049642.410967437,Alhambra,los-angeles,san-gabriel-valley,1049642.410967437,1
2010,G0600370481002,934623.4178928966,Alhambra,los-angeles,san-gabriel-valley,934593.146745176,0.9999676113960543
2010,G0600370480803,1091611.1716887685,Alhambra,los-angeles,san-gabriel-valley,1091608.4998966637,0.9999975524324282
2010,G0600370201120,790575.3892427204,Alhambra,los-angeles,san-gabriel-valley,3886.3179254787974,0.004915809394473359
2010,G0600370481714,455081.2894084351,Alhambra,los-angeles,san-gabriel-valley,51.061415459018036,1.12202845178261e-4
2010,G0600370482001,2948653.6997724036,Alhambra,los-angeles,san-gabriel-valley,10513.473680777475,0.0035655165886685756
2010,G0600370482101,1152246.8399109775,Alhambra,los-angeles,san-gabriel-valley,9322.98556435157,0.0080911357197316
2010,G0600370481401,1206568.9653083463,Alhambra,los-angeles,san-gabriel-valley,2719.9948180764914,0.002254321879878105
2010,G0600370480201,1531813.5096185985,Alhambra,los-angeles,san-gabriel-valley,4025.5895095467854,0.0026279892978284965
2010,G0600370481101,882648.860327652,Alhambra,los-angeles,san-gabriel-valley,3075.6861076306595,0.003484608937793134
2010,G0600370464100,6272693.7817939995,Alhambra,los-angeles,san-gabriel-valley,4304.995641337461,6.863073172537727e-4
2010,G0600370480302,1050464.9944524742,Alhambra,los-angeles,san-gabriel-valley,1044454.5036536283,0.9942782569332749
2010,G0600370480903,803827.8825970091,Alhambra,los-angeles,san-gabriel-valley,803814.8461298145,0.9999837820166769
2010,G0600370480804,827728.2136564828,Alhambra,los-angeles,san-gabriel-valley,827607.7563101104,0.9998544723444424
2010,G0600370480704,1075524.5466595425,Alhambra,los-angeles,san-gabriel-valley,5035.303492741194,0.004681718802588259
2010,G0600370201501,886574.1057403663,Alhambra,los-angeles,san-gabriel-valley,8242.824114826974,0.009297388747828926
2010,G0600370481500,2194313.237880692,Alhambra,los-angeles,san-gabriel-valley,2192108.3095467538,0.9989951624517985
2010,G0600370481603,655706.162114352,Alhambra,los-angeles,san-gabriel-valley,655706.162114352,1
2010,G0600370480500,2116849.7240837417,Alhambra,los-angeles,san-gabriel-valley,2679.0560783316137,0.0012655863322991517
2010,G0600370481605,765504.0437850986,Alhambra,los-angeles,san-gabriel-valley,763163.1520794962,0.9969420256828068
2010,G0600370480304,436640.3786333399,Alhambra,los-angeles,san-gabriel-valley,436640.3786333399,1
2010,G0600370482301,873610.7572338716,Alhambra,los-angeles,san-gabriel-valley,534.2119539491832,6.114988277395616e-4
2010,G0600370481902,888097.3982312275,Alhambra,los-angeles,san-gabriel-valley,886519.4926512433,0.9982232741778921
2010,G0600370481800,822043.3992100396,Alhambra,los-angeles,san-gabriel-valley,821555.3005847373,0.9994062374008825
2010,G0600370480303,451632.15748213255,Alhambra,los-angeles,san-gabriel-valley,451632.15748213255,1
2010,G0600370481901,1833958.284066938,Alhambra,los-angeles,san-gabriel-valley,1796779.2402106824,0.9797274320908715
2010,G0600370481712,736227.3666499039,Alhambra,los-angeles,san-gabriel-valley,5.7730316756641935,7.841370665061717e-6
2010,G0600370201700,1694752.9410678076,Alhambra,los-angeles,san-gabriel-valley,934.7133911234655,5.515337182625177e-4
2010,G0600370480902,521032.9833867438,Alhambra,los-angeles,san-gabriel-valley,521032.9833867438,1
2010,G0600370480400,1285547.8290226988,Alhambra,los-angeles,san-gabriel-valley,1283685.4874717153,0.9985513245723426
2010,G0600370481604,623012.842316974,Alhambra,los-angeles,san-gabriel-valley,623012.842316974,1
2010,G0600370481713,466197.5100157052,Alhambra,los-angeles,san-gabriel-valley,956.1111074249061,0.0020508713300349817
2019,G0600370201120,792165.1251625146,Alhambra,los-angeles,san-gabriel-valley,3882.8108911081217,0.0049015170799289525
2019,G0600370201501,888748.7767152109,Alhambra,los-angeles,san-gabriel-valley,8242.82539866725,0.009274640499796228
2019,G0600370201602,1065768.164569097,Alhambra,los-angeles,san-gabriel-valley,529.3051633591663,4.966419348556642e-4
2019,G0600370201700,1694752.8842857592,Alhambra,los-angeles,san-gabriel-valley,934.7058839957512,5.515293071117421e-4
2019,G0600370464100,6267532.178629372,Alhambra,los-angeles,san-gabriel-valley,4306.837337807389,6.871663702808844e-4
2019,G0600370480201,1531809.35380675,Alhambra,los-angeles,san-gabriel-valley,4028.0117645077726,0.0026295777307388988
2019,G0600370480302,1050462.5537353235,Alhambra,los-angeles,san-gabriel-valley,1044452.0678111839,0.9942782482795155
2019,G0600370480303,451632.19391135965,Alhambra,los-angeles,san-gabriel-valley,451632.19391135965,1
2019,G0600370480304,436640.32844035607,Alhambra,los-angeles,san-gabriel-valley,436640.32844035607,1
2019,G0600370480400,1285545.9242290333,Alhambra,los-angeles,san-gabriel-valley,1283683.6076495051,0.9985513418506266
2019,G0600370480500,2111089.4041401716,Alhambra,los-angeles,san-gabriel-valley,648.2537857365957,3.0707074009526556e-4
2019,G0600370480704,1069409.2031674467,Alhambra,los-angeles,san-gabriel-valley,283.28731668088585,2.649007656207061e-4
2019,G0600370480802,1713241.0323901477,Alhambra,los-angeles,san-gabriel-valley,1713241.0323901477,1
2019,G0600370480803,1091612.0894829936,Alhambra,los-angeles,san-gabriel-valley,1091609.4174572832,0.9999975522204856
2019,G0600370480804,838405.8983323432,Alhambra,los-angeles,san-gabriel-valley,834394.0912042621,0.9952149583679446
2019,G0600370480901,951406.9790903414,Alhambra,los-angeles,san-gabriel-valley,951406.9790903414,1
2019,G0600370480902,521031.0145775173,Alhambra,los-angeles,san-gabriel-valley,521031.0145775173,1
2019,G0600370480903,803827.8611787563,Alhambra,los-angeles,san-gabriel-valley,803814.81733352,0.9999837728376109
2019,G0600370481001,1049642.3736377489,Alhambra,los-angeles,san-gabriel-valley,1049642.3736377489,1
2019,G0600370481002,934621.6977321072,Alhambra,los-angeles,san-gabriel-valley,934591.4262777767,0.9999676110083855
2019,G0600370481101,882648.3157144298,Alhambra,los-angeles,san-gabriel-valley,3077.5103967312943,0.0034866779236306677
2019,G0600370481103,1420416.8172298614,Alhambra,los-angeles,san-gabriel-valley,5616.9588210126385,0.0039544440426768504
2019,G0600370481401,1206573.0577749836,Alhambra,los-angeles,san-gabriel-valley,2720.4212076365948,0.0022546676225750203
2019,G0600370481500,2188072.5860146135,Alhambra,los-angeles,san-gabriel-valley,2187199.654601954,0.999601050066511
2019,G0600370481603,655706.1806750065,Alhambra,los-angeles,san-gabriel-valley,655706.1806750065,1
2019,G0600370481604,623012.8619137295,Alhambra,los-angeles,san-gabriel-valley,623012.8619137295,1
2019,G0600370481605,764940.4090355721,Alhambra,los-angeles,san-gabriel-valley,762599.5114112732,0.9969397647233066
2019,G0600370481606,862067.7409122045,Alhambra,los-angeles,san-gabriel-valley,862067.7409122045,1
2019,G0600370481712,736225.1313831256,Alhambra,los-angeles,san-gabriel-valley,3.6407156917266548,4.945111945427541e-6
2019,G0600370481713,466197.49420869106,Alhambra,los-angeles,san-gabriel-valley,956.1210808418691,0.0020508927926881264
2019,G0600370481714,455081.30455424025,Alhambra,los-angeles,san-gabriel-valley,51.0614537143847,1.1220292550668555e-4
2019,G0600370481800,822043.3849005261,Alhambra,los-angeles,san-gabriel-valley,821555.2818907658,0.9994062320569377
2019,G0600370481901,1833957.1343167298,Alhambra,los-angeles,san-gabriel-valley,1796779.2653976479,0.9797280600383644
2019,G0600370481902,888095.6781984583,Alhambra,los-angeles,san-gabriel-valley,886519.5085762158,0.9982252254335481
2019,G0600370482001,2948703.7878402034,Alhambra,los-angeles,san-gabriel-valley,10513.471744181588,0.003565455366367012
2019,G0600370482101,1152246.8515014518,Alhambra,los-angeles,san-gabriel-valley,9322.984827626504,0.008091134998961424
2019,G0600370482301,873602.8831588384,Alhambra,los-angeles,san-gabriel-valley,534.2021872252226,6.114931595619448e-4
1960,G0600590D0023,79192016.96828456,Aliso and Wood Regional Park,orange,beach-cities,1685198.298823364,0.021279901224112847
1960,G0600590F0026,191306790.21896058,Aliso and Wood Regional Park,orange,beach-cities,5740487.0911095925,0.030006708515360622
1970,G0600590042301,15076666.048573198,Aliso and Wood Regional Park,orange,beach-cities,1685198.298823364,0.11177526207678025
1970,G0600590062604,61284094.84073967,Aliso and Wood Regional Park,orange,beach-cities,196.66420143470168,3.2090577815626924e-6
1970,G0600590062606,5422475.08781767,Aliso and Wood Regional Park,orange,beach-cities,99735.9436514042,0.01839306627253569
1970,G0600590062607,34876117.52735098,Aliso and Wood Regional Park,orange,beach-cities,5636985.817468245,0.16162882273370993
1970,G0600590062609,18413495.45390027,Aliso and Wood Regional Park,orange,beach-cities,3568.6657885466625,1.9380708011040688e-4
1980,G0600590042306,12159687.760168174,Aliso and Wood Regional Park,orange,beach-cities,1685198.298823364,0.1385889450503503
1980,G0600590062604,61284094.84073967,Aliso and Wood Regional Park,orange,beach-cities,196.66420143470168,3.2090577815626924e-6
1980,G0600590062607,34655975.47770651,Aliso and Wood Regional Park,orange,beach-cities,5636985.817468245,0.1626555230307802
1980,G0600590062620,3260890.127677768,Aliso and Wood Regional Park,orange,beach-cities,99735.9436514042,0.0305854965197588
1980,G0600590062623,5091987.635060489,Aliso and Wood Regional Park,orange,beach-cities,3568.6657885466625,7.008394450871971e-4
1990,G0600590042306,12159687.760168174,Aliso and Wood Regional Park,orange,beach-cities,1685198.298823364,0.1385889450503503
1990,G0600590062604,61284094.84073967,Aliso and Wood Regional Park,orange,beach-cities,196.66420143470168,3.2090577815626924e-6
1990,G0600590062607,34655975.47770651,Aliso and Wood Regional Park,orange,beach-cities,5636985.817468245,0.1626555230307802
1990,G0600590062620,3260890.127677768,Aliso and Wood Regional Park,orange,beach-cities,99735.9436514042,0.0305854965197588
1990,G0600590062623,5091987.635060489,Aliso and Wood Regional Park,orange,beach-cities,3568.6657885466625,7.008394450871971e-4
2000,G0600590042324,4146456.489874225,Aliso and Wood Regional Park,orange,beach-cities,0.03229476989554314,7.78852255520056e-9
2000,G0600590042325,6475363.616188861,Aliso and Wood Regional Park,orange,beach-cities,1620792.5046425406,0.25030138857228745
2000,G0600590042326,1956609.5511296145,Aliso and Wood Regional Park,orange,beach-cities,64405.761885544285,0.032917023147699925
2000,G0600590062604,58546417.1492859,Aliso and Wood Regional Park,orange,beach-cities,196.66420143470168,3.3591159119649124e-6
2000,G0600590062620,3117824.219806254,Aliso and Wood Regional Park,orange,beach-cities,11423.527970424908,0.003663942276750542
2000,G0600590062623,5091987.635060489,Aliso and Wood Regional Park,orange,beach-cities,3568.6657885466625,7.008394450871971e-4
2000,G0600590062632,14281650.707474068,Aliso and Wood Regional Park,orange,beach-cities,4148142.691932312,0.29045260781804794
2000,G0600590062633,6634937.451190863,Aliso and Wood Regional Park,orange,beach-cities,1577155.5412167385,0.23770465853203557
2010,G0600590062649,3378746.8373407004,Aliso and Wood Regional Park,orange,beach-cities,3568.6710370535548,0.0010562114324796047
2010,G0600590042324,4219957.012888457,Aliso and Wood Regional Park,orange,beach-cities,195.09276161483703,4.6230983163807355e-5
2010,G0600590042325,6431357.824692707,Aliso and Wood Regional Park,orange,beach-cities,1615048.1954026176,0.2511208736049118
2010,G0600590062620,3117860.4781147926,Aliso and Wood Regional Park,orange,beach-cities,11423.544837017767,0.0036639050776014802
2010,G0600590062632,14281149.500239864,Aliso and Wood Regional Park,orange,beach-cities,4148142.688870444,0.2904628012472506
2010,G0600590062633,6778729.323489645,Aliso and Wood Regional Park,orange,beach-cities,1577157.772099885,0.23266274501250842
2010,G0600590042326,2017517.216005392,Aliso and Wood Regional Park,orange,beach-cities,69952.76310125808,0.034672696989303475
2010,G0600590062604,52532426.62074851,Aliso and Wood Regional Park,orange,beach-cities,196.66182219050825,3.7436272192465893e-6
